100 15,2065
99 15,2057
97,9 15,2049
96,8 15,204
95,7 15,2031
94,6 15,2022
93,5 15,2013
92,4 15,2004
91,3 15,1994
90,2 15,1985
89,1 15,1975
88 15,1965
86,9 15,1954
85,8 15,1944
84,7 15,1933
83,6 15,1922
82,5 15,191
81,4 15,1899
80,3 15,1887
79,2 15,1875
78,1 15,1862
77 15,1849
75,9 15,1836
74,8 15,1823
73,7 15,1809
72,6 15,1796
71,5 15,1781
70,4 15,1767
69,3 15,1751
68,2 15,1736
67,1 15,172
66 15,1704
64,9 15,1687
63,8 15,167
62,7 15,1653
61,6 15,1635
60,5 15,1616
59,4 15,1598
58,3 15,1578
57,2 15,1558
56,1 15,1537
55 15,1516
53,9 15,1495
52,8 15,1472
51,7 15,1449
50,6 15,1425
49,5 15,1401
48,4 15,1376
47,3 15,135
46,2 15,1323
45,1 15,1295
44 15,1266
42,9 15,1236
41,8 15,1206
40,7 15,1174
39,6 15,1141
38,5 15,1107
37,4 15,1071
36,3 15,1035
35,2 15,0996
34,1 15,0956
33 15,0915
31,9 15,0871
30,8 15,0826
29,7 15,0778
28,6 15,0728
27,5 15,0676
26,4 15,062
25,3 15,0562
24,2 15,05
23,1 15,0434
22 15,0364
20,9 15,0289
19,8 15,0209
18,7 15,0121
17,6 15,0026
16,5 14,9921
15,4 14,9805
15,3 14,9793
15,2 14,9748
15,1 14,9495
15 14,8797
14,9 14,7911
14,8 14,691
14,5 14,4012
14,1 14,0047
13 12,9091
11,9 11,8135
10,8 10,718
9,7 9,6226
8,6 8,52716
8,1 8,02832
7 6,9282
6,1 6,02716
5,4 5,32525
4,9 4,82279
4,5 4,41962
4,2 4,11601
4 3,9126
3,8 3,70787
3,7 3,60472
3,6 3,50076
3,5 3,39559
3,4 3,2884
3,3 3,1773
3,2 3,05592
3,1 2,67575
3 1,95283
2,9 1,30855
2,8 0,780411
2,7 0,403074
2,6 0,180352
2,5 0,0726293
2,4 0,0276248
2,3 0,0102439
2,2 0,00376392
2,1 0,00137785
2 0,000503857
1,9 0,000184257
1,8 6,74191e-005
1,7 2,46919e-005
1,6 9,05575e-006
1,5 3,3277e-006
1,4 1,2264e-006
1,3 4,54124e-007
1,2 1,69591e-007
1,1 6,44087e-008
1 2,53424e-008
0,9 1,07304e-008
0,8 5,2034e-009
0,7 3,07674e-009
0,6 2,23243e-009
0,5 1,90345e-009
0,4 1,8002e-009
0,3 1,73612e-009
0,2 1,67303e-009
0,1 1,57425e-009
1,404348859e-012 8,47358e-020
